5.46451e+019	6.21804e+018	7.39942e+010	8.41977e+009	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
0	4096	-1.60562e+010	-1.82702e+009	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
1.40179e+019	-1.23192e+020	1.89815e+010	-1.66812e+011	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
0	0	-2.69005e+010	2.36405e+011	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
-5.42923e+019	-6.1779e+018	-7.35166e+010	-8.36542e+009	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
0	0	1.5966e+010	1.81676e+009	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
-1.38968e+019	1.22128e+020	-1.88175e+010	1.65371e+011	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
-8192	65536	2.67514e+010	-2.35096e+011	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
5.39314e+019	6.13683e+018	7.30279e+010	8.30981e+009	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
0	2048	-1.58738e+010	-1.80627e+009	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
1.37731e+019	-1.21041e+020	1.865e+010	-1.63899e+011	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
0	65536	-2.6598e+010	2.33747e+011	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
-5.36586e+019	-6.10579e+018	-7.26585e+010	-8.26777e+009	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
-32768	-6144	1.58079e+010	1.79878e+009	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
-1.36764e+019	1.2019e+020	-1.8519e+010	1.62748e+011	9.47534	-9.42627	9.55	-9.5	0	-3.00023
0	0	2.64712e+010	-2.32634e+011	9.54779	-9.64959	9.55	-9.65	0	-3.0002
5.31706e+019	6.05025e+018	7.19976e+010	8.19257e+009	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
0	0	-1.56762e+010	-1.78378e+009	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
1.35191e+019	-1.18808e+020	1.8306e+010	-1.60876e+011	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
0	0	-2.62858e+010	2.31004e+011	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
-5.2932e+019	-6.0231e+018	-7.16746e+010	-8.15581e+009	9.92627	-10.4745	9.75	-10.3	0	-3.00065
0	-2048	1.56236e+010	1.7778e+009	9.75524	-10.4732	9.75	-10.45	0	-3.00063
-1.34262e+019	1.17992e+020	-1.81803e+010	1.59771e+011	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
0	0	2.61525e+010	-2.29832e+011	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
5.24081e+019	5.96349e+018	7.09652e+010	8.07509e+009	9.88465	-10.9383	9.85	-10.9	0	-2.73074
0	2048	-1.54819e+010	-1.76168e+009	9.83614	-11.041	9.85	-11.05	0	-2.73073
1.32547e+019	-1.16485e+020	1.7948e+010	-1.5773e+011	9.83952	-11.1692	9.85	-11.2	0	-2.99965
0	0	-2.59443e+010	2.28003e+011	9.84568	-11.3496	9.85	-11.35	0	-2.99961
-5.18708e+019	-5.90235e+018	-7.02376e+010	-7.9923e+009	9.87961	-11.5637	9.85	-11.5	0	-2.99843
0	-2048	1.53435e+010	1.74593e+009	9.83206	-11.6307	9.85	-11.65	0	-2.99843
-1.30754e+019	1.14909e+020	-1.77053e+010	1.55597e+011	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
0	0	2.5715e+010	-2.25988e+011	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
5.14122e+019	5.85017e+018	6.96167e+010	7.92164e+009	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
0	0	-1.52306e+010	-1.73309e+009	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
1.29175e+019	-1.13521e+020	1.74914e+010	-1.53717e+011	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
0	0	-2.55024e+010	2.2412e+011	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
-5.07225e+019	-5.77168e+018	-6.86827e+010	-7.81537e+009	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
0	-2048	1.50477e+010	1.71227e+009	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
-1.26992e+019	1.11603e+020	-1.71959e+010	1.5112e+011	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
0	0	2.52283e+010	-2.2171e+011	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
5.00283e+019	5.6927e+018	6.77428e+010	7.70841e+009	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
32768	0	-1.48697e+010	-1.69202e+009	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
1.24603e+019	-1.09503e+020	1.68723e+010	-1.48277e+011	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8192	-65536	-2.49035e+010	2.18856e+011	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
-4.93148e+019	-5.61151e+018	-6.67766e+010	-7.59848e+009	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
0	-2048	1.46914e+010	1.67173e+009	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
-1.22429e+019	1.07593e+020	-1.6578e+010	1.4569e+011	8.22926	-13.1698	8.2	-13.15	-2.72741	0
-4096	-65536	2.46168e+010	-2.16337e+011	8.03583	-13.1513	8.05	-13.15	-2.72742	0
4.86088e+019	5.53117e+018	6.58205e+010	7.48969e+009	7.82914	-13.0525	7.9	-13.15	-2.72986	0
0	2048	-1.45116e+010	-1.65127e+009	7.76538	-13.1647	7.75	-13.15	-2.72986	0
1.20196e+019	-1.0563e+020	1.62756e+010	-1.43033e+011	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
0	0	-2.43144e+010	2.13679e+011	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
-4.78534e+019	-5.44522e+018	-6.47978e+010	-7.3733e+009	7.21108	-13.0985	7.3	-13.25	-2.72846	0
0	0	1.43189e+010	1.62934e+009	7.16011	-13.2382	7.15	-13.25	-2.72844	0
-1.1793e+019	1.03638e+020	-1.59687e+010	1.40335e+011	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
0	0	2.40103e+010	-2.11007e+011	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
4.73165e+019	5.38412e+018	6.40707e+010	7.29058e+009	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
0	-2048	-1.41921e+010	-1.61491e+009	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
1.16197e+019	-1.02116e+020	1.57341e+010	-1.38274e+011	6.40137	-13.0799	6.4	-13.05	-2.72678	0
0	0	-2.37578e+010	2.08788e+011	6.26174	-13.0534	6.25	-13.05	-2.72678	0
-4.65392e+019	-5.29567e+018	-6.30181e+010	-7.1708e+009	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
0	0	1.39876e+010	1.59164e+009	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
-1.13933e+019	1.00126e+020	-1.54276e+010	1.3558e+011	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
-4096	-65536	2.34537e+010	-2.06115e+011	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
4.6123e+019	5.24831e+018	6.24546e+010	7.10667e+009	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
0	2048	-1.38978e+010	-1.58143e+009	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
1.12712e+019	-9.90531e+019	1.52622e+010	-1.34127e+011	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
0	0	-2.32712e+010	2.04511e+011	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
-4.55119e+019	-5.17878e+018	-6.16271e+010	-7.01252e+009	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
-16384	-4096	1.37353e+010	1.56293e+009	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
-1.10983e+019	9.75336e+019	-1.50281e+010	1.32069e+011	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
0	65536	2.30372e+010	-2.02455e+011	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.54632e+019	5.17324e+018	6.15612e+010	7.00502e+009	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
0	0	-1.3749e+010	-1.56449e+009	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
1.11069e+019	-9.7609e+019	1.50397e+010	-1.32171e+011	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
0	0	-2.30446e+010	2.0252e+011	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
-4.54426e+019	-5.17089e+018	-6.15333e+010	-7.00184e+009	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
-16384	-4096	1.37418e+010	1.56368e+009	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
-1.11147e+019	9.76777e+019	-1.50503e+010	1.32264e+011	4.43713	-11.024	4.45	-11.05	0	1.81614
0	0	2.30663e+010	-2.0271e+011	4.45136	-10.93	4.45	-10.95	0	1.81612
4.59683e+019	5.23071e+018	6.22451e+010	7.08284e+009	4.44745	-10.786	4.45	-10.8	0	2.72555
0	0	-1.38981e+010	-1.58146e+009	4.45788	-10.6457	4.45	-10.65	0	2.72554
1.127e+019	-9.90429e+019	1.52606e+010	-1.34113e+011	4.46329	-10.5756	4.45	-10.5	0	2.729
0	0	-2.32686e+010	2.04488e+011	4.44057	-10.3382	4.45	-10.35	0	2.72898
-4.65084e+019	-5.29217e+018	-6.29765e+010	-7.16606e+009	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
0	2048	1.40363e+010	1.59719e+009	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
-1.14552e+019	1.0067e+020	-1.55114e+010	1.36316e+011	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
0	0	2.3543e+010	-2.06899e+011	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.74071e+019	5.39443e+018	6.41934e+010	7.30454e+009	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
0	0	-1.4274e+010	-1.62423e+009	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
1.17395e+019	-1.03168e+020	1.58963e+010	-1.39699e+011	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
0	0	-2.39373e+010	2.10365e+011	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
-4.84966e+019	-5.5184e+018	-6.56687e+010	-7.4724e+009	4.95209	-8.96272	5	-9.05	0.999884	1.99977
0	0	1.45546e+010	1.65616e+009	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
-1.20704e+019	1.06077e+020	-1.63444e+010	1.43637e+011	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
0	0	2.4382e+010	-2.14273e+011	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
4.96535e+019	5.65004e+018	6.72352e+010	7.65066e+009	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
0	0	-1.48498e+010	-1.68975e+009	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
1.2422e+019	-1.09166e+020	1.68204e+010	-1.47821e+011	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
8192	65536	-2.48436e+010	2.1833e+011	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
-5.06472e+019	-5.76312e+018	-6.85808e+010	-7.80377e+009	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
0	2048	1.50949e+010	1.71764e+009	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
-1.27698e+019	1.12223e+020	-1.72914e+010	1.5196e+011	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
0	0	2.53278e+010	-2.22585e+011	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
5.19294e+019	5.90902e+018	7.0317e+010	8.00133e+009	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
0	-2048	-1.54241e+010	-1.7551e+009	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
1.31746e+019	-1.15781e+020	1.78396e+010	-1.56777e+011	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
0	0	-2.58387e+010	2.27074e+011	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
-5.30842e+019	-6.04043e+018	-7.18807e+010	-8.17927e+009	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
0	0	1.57132e+010	1.788e+009	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
-1.35495e+019	1.19075e+020	-1.83472e+010	1.61238e+011	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
0	65536	2.63113e+010	-2.31228e+011	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
5.40893e+019	6.1548e+018	7.32417e+010	8.33414e+009	7.08741	-6.92602	7	-6.85	2.72856	1.81904
0	-4096	-1.59627e+010	-1.81639e+009	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
1.39036e+019	-1.22187e+020	1.88266e+010	-1.65452e+011	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
8192	-65536	-2.67675e+010	2.35237e+011	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
-5.51595e+019	-6.27657e+018	-7.46908e+010	-8.49903e+009	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
0	0	1.62337e+010	1.84722e+009	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
-1.42499e+019	1.25231e+020	-1.92956e+010	1.69573e+011	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
0	0	2.71778e+010	-2.38843e+011	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
5.60139e+019	6.37379e+018	7.58477e+010	8.63067e+009	8.03231	-6.28406	8	-6.25	2.72931	1.81954
0	0	-1.64461e+010	-1.87139e+009	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1.45728e+019	-1.28068e+020	1.97329e+010	-1.73416e+011	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
0	0	-2.7589e+010	2.42457e+011	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
-5.70574e+019	-6.49254e+018	-7.72608e+010	-8.79146e+009	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
0	4096	1.67143e+010	1.90192e+009	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
-1.49278e+019	1.31187e+020	-2.02135e+010	1.77639e+011	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
0	0	2.79975e+010	-2.46047e+011	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
5.78598e+019	6.58384e+018	7.83472e+010	8.91509e+009	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
0	-4096	-1.69126e+010	-1.92448e+009	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1.52213e+019	-1.33767e+020	2.06109e+010	-1.81132e+011	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
0	0	-2.83505e+010	2.49148e+011	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
-5.86876e+019	-6.67803e+018	-7.94681e+010	-9.04264e+009	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
0	4096	1.71237e+010	1.94849e+009	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
-1.55126e+019	1.36327e+020	-2.10055e+010	1.84599e+011	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
-8192	65536	2.86799e+010	-2.52043e+011	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
5.95886e+019	6.78055e+018	8.06882e+010	9.18147e+009	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
0	0	-1.73583e+010	-1.97519e+009	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1.58657e+019	-1.3943e+020	2.14835e+010	-1.88801e+011	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
8192	65536	-2.90914e+010	2.5566e+011	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
-6.06039e+019	-6.89608e+018	-8.20629e+010	-9.3379e+009	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
-32768	-8192	1.76194e+010	2.00491e+009	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
-1.62346e+019	1.42673e+020	-2.19831e+010	1.93191e+011	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
0	0	2.94949e+010	-2.59206e+011	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
6.13446e+019	6.98037e+018	8.3066e+010	9.45203e+009	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
0	0	-1.78019e+010	-2.02566e+009	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1.65213e+019	-1.45192e+020	2.23713e+010	-1.96603e+011	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
0	0	-2.98228e+010	2.62088e+011	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
-6.22393e+019	-7.08217e+018	-8.42774e+010	-9.58989e+009	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
0	4096	1.80353e+010	2.05223e+009	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
-1.68845e+019	1.48384e+020	-2.28631e+010	2.00925e+011	11.1178	-2.98807	11.1	-3	0.907725	2.72317
0	0	3.02275e+010	-2.65644e+011	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
6.31085e+019	7.18108e+018	8.54544e+010	9.72382e+009	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
0	-4096	-1.82556e+010	-2.0773e+009	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1.72207e+019	-1.51338e+020	2.33183e+010	-2.04925e+011	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
0	0	-3.05893e+010	2.68824e+011	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
-6.38674e+019	-7.26744e+018	-8.6482e+010	-9.84075e+009	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
0	0	1.84476e+010	2.09915e+009	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
-1.75315e+019	1.54069e+020	-2.37391e+010	2.08623e+011	11.3011	-1.79507	11.35	-1.8	0	2.73035
0	0	3.09296e+010	-2.71815e+011	11.3326	-1.67041	11.35	-1.65	0	2.73033
6.47717e+019	7.37034e+018	8.77066e+010	9.98009e+009	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
0	0	-1.86835e+010	-2.12598e+009	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1.78677e+019	-1.57024e+020	2.41944e+010	-2.12624e+011	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
8192	131072	-3.12595e+010	2.74714e+011	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
-6.53782e+019	-7.43935e+018	-8.85278e+010	-1.00735e+010	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
0	0	1.88344e+010	2.14315e+009	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
-1.81407e+019	1.59424e+020	-2.45642e+010	2.15874e+011	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
0	-131072	3.15672e+010	-2.77418e+011	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
6.60324e+019	7.51379e+018	8.94136e+010	1.01743e+010	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
0	0	-1.90009e+010	-2.1621e+009	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1.83937e+019	-1.61647e+020	2.49067e+010	-2.18884e+011	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
0	-65536	-3.18182e+010	2.79623e+011	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
-6.64456e+019	-7.56082e+018	-8.99732e+010	-1.0238e+010	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
0	4096	1.91022e+010	2.17363e+009	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
